Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL JPY,Return %,Commission JPY,Favorable excursion JPY,Favorable excursion %,Adverse excursion JPY,Adverse excursion %,Cumulative PnL JPY,Cumulative PnL %,Duration (bars)
181,Entry long,2025-07-10 14:24,M1 scalp up,3317.23,1,3317.23,377.47,0.08,0,531.09,0.11,-633.5,-0.13,-4818.34,-0.48,59
182,Exit long,2025-07-10 16:17,SL,3317.5,2,6639.96,-725.67,-0.07,0,283.83,0.03,-725.67,-0.07,-5544.02,-0.55,42
182,Entry long,2025-07-10 15:35,M1 scalp up,3319.98,2,6639.96,-725.67,-0.07,0,283.83,0.03,-725.67,-0.07,-5544.02,-0.55,42
183,Exit long,2025-07-10 16:30,SL,3315.28,2,6634.24,-538.4,-0.06,0,242.87,0.03,-538.4,-0.06,-6082.42,-0.61,6
183,Entry long,2025-07-10 16:24,M1 scalp up,3317.12,2,6634.24,-538.4,-0.06,0,242.87,0.03,-538.4,-0.06,-6082.42,-0.61,6
184,Exit short,2025-07-10 17:05,SL,3316.62,2,6628.52,-690.56,-0.07,0,251.64,0.03,-690.56,-0.07,-6772.98,-0.68,15
184,Entry short,2025-07-10 16:50,M1 scalp down,3314.26,2,6628.52,-690.56,-0.07,0,251.64,0.03,-690.56,-0.07,-6772.98,-0.68,15
185,Exit long,2025-07-10 17:42,TSL,3317.9,2,6633.76,298.46,0.03,0,494.51,0.05,-117.04,-0.01,-6474.52,-0.65,16
185,Entry long,2025-07-10 17:26,M1 scalp up,3316.88,2,6633.76,298.46,0.03,0,494.51,0.05,-117.04,-0.01,-6474.52,-0.65,16
186,Exit long,2025-07-10 18:02,TSL,3318.53,3,9952.08,513.53,0.04,0,785.66,0.05,-416.97,-0.03,-5960.99,-0.60,8
186,Entry long,2025-07-10 17:54,M1 scalp up,3317.36,3,9952.08,513.53,0.04,0,785.66,0.05,-416.97,-0.03,-5960.99,-0.60,8
187,Exit long,2025-07-10 19:52,TSL,3324.74,2,6646.72,403.8,0.04,0,550.11,0.06,-96.56,-0.01,-5557.18,-0.56,13
187,Entry long,2025-07-10 19:39,M1 scalp up,3323.36,2,6646.72,403.8,0.04,0,550.11,0.06,-96.56,-0.01,-5557.18,-0.56,13
188,Exit long,2025-07-10 22:03,TSL,3325.23,2,6648.44,295.38,0.03,0,505.95,0.05,-298.46,-0.03,-5261.8,-0.53,57
188,Entry long,2025-07-10 20:06,M1 scalp up,3324.22,2,6648.44,295.38,0.03,0,505.95,0.05,-298.46,-0.03,-5261.8,-0.53,57
189,Exit long,2025-07-11 15:36,SL,3361.71,1,3365.32,-527.89,-0.11,0,77.5,0.02,-527.89,-0.11,-5789.69,-0.58,5
189,Entry long,2025-07-11 15:31,M1 scalp up,3365.32,1,3365.32,-527.89,-0.11,0,77.5,0.02,-527.89,-0.11,-5789.69,-0.58,5
190,Exit long,2025-07-11 16:06,SL,3356.6,1,3360.88,-625.86,-0.13,0,2.92,0.00,-625.86,-0.13,-6415.55,-0.64,22
190,Entry long,2025-07-11 15:44,M1 scalp up,3360.88,1,3360.88,-625.86,-0.13,0,2.92,0.00,-625.86,-0.13,-6415.55,-0.64,22
191,Exit long,2025-07-11 16:20,SL,3353.34,1,3357.09,-548.36,-0.11,0,19.01,0.00,-548.36,-0.11,-6963.91,-0.70,8
191,Entry long,2025-07-11 16:12,M1 scalp up,3357.09,1,3357.09,-548.36,-0.11,0,19.01,0.00,-548.36,-0.11,-6963.91,-0.70,8
192,Exit long,2025-07-11 17:10,SL,3350.59,1,3354.12,-516.19,-0.11,0,330.48,0.07,-516.19,-0.11,-7480.1,-0.75,47
192,Entry long,2025-07-11 16:23,M1 scalp up,3354.12,1,3354.12,-516.19,-0.11,0,330.48,0.07,-516.19,-0.11,-7480.1,-0.75,47
193,Exit long,2025-07-11 18:08,TSL,3355.14,1,3351.54,526.42,0.11,0,672.65,0.14,-334.86,-0.07,-6953.67,-0.70,40
193,Entry long,2025-07-11 17:28,M1 scalp up,3351.54,1,3351.54,526.42,0.11,0,672.65,0.14,-334.86,-0.07,-6953.67,-0.70,40
194,Exit long,2025-07-11 20:00,SL,3355.87,2,6715.78,-590.77,-0.06,0,412.37,0.04,-590.77,-0.06,-7544.44,-0.75,19
194,Entry long,2025-07-11 19:41,M1 scalp up,3357.89,2,6715.78,-590.77,-0.06,0,412.37,0.04,-590.77,-0.06,-7544.44,-0.75,19
195,Exit long,2025-07-13 22:01,TSL,3364.42,2,6712.46,2414.56,0.24,0,3107.38,0.31,-494.25,-0.05,-5129.88,-0.51,5
195,Entry long,2025-07-11 20:56,M1 scalp up,3356.23,2,6712.46,2414.56,0.24,0,3107.38,0.31,-494.25,-0.05,-5129.88,-0.51,5
196,Exit long,2025-07-14 14:02,SL,3352.22,1,3356.38,-613.22,-0.12,0,392.11,0.08,-613.22,-0.12,-5743.1,-0.57,16
196,Entry long,2025-07-14 13:46,M1 scalp up,3356.38,1,3356.38,-613.22,-0.12,0,392.11,0.08,-613.22,-0.12,-5743.1,-0.57,16
197,Exit long,2025-07-14 14:21,SL,3348.59,1,3352.18,-529.2,-0.11,0,85.5,0.02,-529.2,-0.11,-6272.3,-0.63,7
197,Entry long,2025-07-14 14:14,M1 scalp up,3352.18,1,3352.18,-529.2,-0.11,0,85.5,0.02,-529.2,-0.11,-6272.3,-0.63,7
198,Exit short,2025-07-14 14:59,TSL,3342.62,1,3344.41,263.86,0.05,0,451.07,0.09,-112.03,-0.02,-6008.43,-0.60,8
