date,equity
2024-06-27,9990.723560000002
2024-06-28,9990.723560000002
2024-06-30,9990.723560000002
2024-07-01,9990.723560000002
2024-07-02,9990.723560000002
2024-07-03,9995.994260000003
2024-07-04,9995.896660000002
2024-07-05,10026.705260000002
2024-07-07,10018.806860000002
2024-07-08,9988.454060000002
2024-07-09,9989.951660000002
2024-07-10,10000.806860000002
2024-07-11,10045.502060000003
2024-07-12,10044.398060000001
2024-07-14,10039.319660000003
2024-07-15,10054.014860000003
2024-07-16,10109.164460000002
2024-07-17,10096.643660000002
2024-07-18,10071.396760000001
2024-07-19,10046.245210000003
2024-07-21,10047.330810000001
2024-07-22,10045.644010000002
2024-07-23,10046.997610000002
2024-07-24,10040.350160000002
2024-07-25,10041.572390000001
2024-07-26,10026.884390000001
2024-07-28,10019.562830000003
2024-07-29,10025.027795000002
2024-07-30,10015.316645
2024-07-31,10026.727445
2024-08-01,10027.011245000002
2024-08-02,10016.554545000003
2024-08-04,10009.902945000002
2024-08-05,9991.476825000002
2024-08-06,9994.479565000001
2024-08-07,9994.603145000001
2024-08-08,9992.33422
2024-08-09,9992.606370000001
2024-08-11,9991.753970000002
2024-08-12,10000.383170000003
2024-08-13,9998.756770000002
2024-08-14,9994.458920000001
2024-08-15,9994.458920000001
2024-08-16,10004.035370000001
2024-08-18,9999.606170000001
2024-08-19,10001.043770000002
2024-08-20,10005.218570000003
2024-08-21,10005.048170000002
2024-08-22,9987.36662
2024-08-23,9987.36662
2024-08-25,9987.36662
2024-08-26,9981.484995
2024-08-27,9986.323995
2024-08-28,9976.623420000002
2024-08-29,9977.598620000002
2024-08-30,9974.692620000002
2024-09-01,9974.04422
2024-09-02,9972.791420000001
2024-09-03,9971.78902
2024-09-04,9961.428135000002
2024-09-05,9955.643385000001
2024-09-06,9947.528610000001
2024-09-08,9947.528610000001
2024-09-09,9947.528610000001
2024-09-10,9947.528610000001
2024-09-11,9947.528610000001
2024-09-12,9956.633685
2024-09-13,9972.347685
2024-09-15,9972.957885000002
2024-09-16,9971.532285
2024-09-17,9961.09431
2024-09-18,9952.352760000002
2024-09-19,9955.528785
2024-09-20,9973.136235000002
2024-09-22,9968.247435000001
2024-09-23,9973.868835000001
2024-09-24,10004.557035000002
2024-09-25,10002.528435
2024-09-26,10011.659835000002
2024-09-27,9999.429060000002
2024-09-29,10000.411860000002
2024-09-30,9986.822310000001
2024-10-01,9983.587935000001
2024-10-02,9983.538735
2024-10-03,9983.234535
2024-10-04,9982.094535
2024-10-06,9980.353935000001
2024-10-07,9978.489735000001
2024-10-08,9963.54622
2024-10-09,9968.32054
2024-10-10,9960.27585
2024-10-11,9958.52015
2024-10-13,9956.065750000002
2024-10-14,9956.26095
2024-10-15,9958.35855
2024-10-16,9961.050775000002
2024-10-17,9968.390800000001
2024-10-18,9991.1748
2024-10-20,9990.021200000001
2024-10-21,9992.074
2024-10-22,10007.1684
2024-10-23,9987.6132
2024-10-24,9996.146000000002
2024-10-25,10008.282000000001
2024-10-27,9994.800400000002
2024-10-28,10010.1892
2024-10-29,10032.603600000002
2024-10-30,10034.600400000001
2024-10-31,10007.426150000001
2024-11-01,9999.36215
2024-11-03,10000.590950000002
2024-11-04,9996.87455
2024-11-05,10003.539350000001
2024-11-06,10008.15842
2024-11-07,9986.84173
2024-11-08,9989.94973
2024-11-10,9992.407210000001
2024-11-11,10006.84099
2024-11-12,10016.87743
2024-11-13,10044.34891
2024-11-14,10043.01439
2024-11-15,10044.13639
2024-11-17,10030.208830000001
2024-11-18,10018.8093
2024-11-19,10015.9696
2024-11-20,10016.124950000001
2024-11-21,10020.90015
2024-11-22,10034.4383
2024-11-24,10027.8215
2024-11-25,9998.445800000001
2024-11-26,9998.445800000001
2024-11-27,9998.445800000001
2024-11-28,9998.445800000001
2024-11-29,9995.821950000001
2024-12-01,9992.79355
2024-12-02,9992.7757
2024-12-03,9992.7757
2024-12-04,9992.7757
2024-12-05,9992.7757
2024-12-06,9989.63185
2024-12-08,9987.07733
2024-12-09,9985.482829999999
2024-12-10,9995.210180000002
2024-12-11,9999.46858
2024-12-12,9990.790980000002
2024-12-13,9981.38743
2024-12-15,9980.530910000001
2024-12-16,9979.648070000001
2024-12-17,9981.221550000002
2024-12-18,9978.44133
2024-12-19,9976.62479
2024-12-20,9972.69879
2024-12-22,9973.354270000002
2024-12-23,9974.049430000001
2024-12-24,9974.221430000001
2024-12-26,9971.38523
2024-12-27,9973.53323
2024-12-29,9973.07271
2024-12-30,9976.19787
2024-12-31,9973.02787
2025-01-01,9971.60251
2025-01-02,9976.941710000001
2025-01-03,9965.067710000001
2025-01-05,9965.12051
2025-01-06,9957.419960000001
2025-01-07,9957.419960000001
2025-01-08,9957.419960000001
2025-01-09,9956.02001
2025-01-10,9967.63001
2025-01-12,9963.84281
2025-01-13,9951.805835
2025-01-14,9951.088235000001
2025-01-15,9958.803035
2025-01-16,9969.359885
2025-01-17,9958.613885
2025-01-19,9949.126085
2025-01-20,9970.578485
2025-01-21,9996.109685
2025-01-22,9999.814085
2025-01-23,10008.090485
2025-01-24,10015.695485
2025-01-26,10007.233685
2025-01-27,9980.81936
2025-01-28,9980.81936
2025-01-29,9979.549384999998
2025-01-30,9996.658234999999
2025-01-31,9998.692235
2025-02-02,9982.625435
2025-02-03,10019.089834999999
2025-02-04,10036.719035
2025-02-05,10060.718434999999
2025-02-06,10055.314834999997
2025-02-07,10050.148834999998
2025-02-09,10059.003035
2025-02-10,10114.304434999998
2025-02-11,10076.367634999999
2025-02-12,10087.398035
2025-02-13,10108.310435
2025-02-14,10067.057659999999
2025-02-16,10073.99246
2025-02-17,10073.708059999999
2025-02-18,10098.366859999998
2025-02-19,10095.335809999999
2025-02-20,10088.38061
2025-02-21,10094.16461
2025-02-23,10086.56301
2025-02-24,10103.351809999998
2025-02-25,10070.560135
2025-02-26,10070.002734999998
2025-02-27,10070.00412
2025-02-28,10074.64027
2025-03-02,10069.75123
2025-03-03,10062.250539999997
2025-03-04,10052.79444
2025-03-05,10056.171639999999
2025-03-06,10050.08779
