sleeve,direction,entry_time,exit_time,entry_price,exit_price,lots,atr_at_entry,stop_price,stop_dist,reason,reason_code,points,gross,r_multiple,entry_bar,exit_bar,ambiguous,event_window
slow,long,2023-11-27 04:00:00,2023-12-08 20:00:00,2012.0,1997.2,0.005,6.823736372441949,1994.9406590688952,17.05934093110487,EXIT_PROTECTIVE_STOP,4,-14.799999999999955,-7.399999999999977,-0.8675598934197168,2949,3006,False,
fast,short,2023-12-08 20:00:00,2023-12-14 00:00:00,1997.2,2028.44,0.003,11.456371819161141,2025.840929547903,28.640929547902854,EXIT_PROTECTIVE_STOP,4,-31.24000000000001,-9.372000000000003,-1.0907467213223694,3007,3025,False,
medium,short,2023-12-08 20:00:00,2023-12-14 00:00:00,1997.2,2028.44,0.003,11.456371819161141,2025.840929547903,28.640929547902854,EXIT_PROTECTIVE_STOP,4,-31.24000000000001,-9.372000000000003,-1.0907467213223694,3007,3025,False,
fast,long,2023-12-14 04:00:00,2023-12-18 00:00:00,2032.43,2019.68,0.003,11.45100710540633,2003.8024822364841,28.627517763515826,EXIT_CHANNEL,3,-12.75,-3.8249999999999997,-0.445375673340745,3027,3037,False,
fast,long,2023-12-22 04:00:00,2023-12-29 16:00:00,2048.62,2059.14,0.004,8.665729587017339,2026.9556760324565,21.664323967543346,EXIT_CHANNEL,3,10.519999999999982,4.207999999999993,0.48559096585523,3063,3088,False,
medium,long,2023-12-22 04:00:00,2024-01-03 16:00:00,2048.62,2040.98,0.004,8.665729587017339,2026.9556760324565,21.664323967543346,EXIT_CHANNEL,3,-7.639999999999873,-3.055999999999949,-0.35265351512679677,3063,3100,False,
fast,short,2024-01-03 16:00:00,2024-01-05 20:00:00,2040.98,2041.99,0.004,9.181374945139844,2063.9334373628494,22.95343736284961,EXIT_PROTECTIVE_STOP,4,-1.009999999999991,-0.40399999999999636,-0.04400212412780872,3101,3113,False,
fast,short,2024-01-08 16:00:00,2024-01-11 16:00:00,2018.96,2029.47,0.004,9.913121686383027,2043.7428042159577,24.78280421595757,EXIT_PROTECTIVE_STOP,4,-10.509999999999991,-4.203999999999997,-0.42408437352027484,3119,3136,False,
medium,short,2024-01-08 16:00:00,2024-01-11 16:00:00,2018.96,2029.47,0.004,9.913121686383027,2043.7428042159577,24.78280421595757,EXIT_PROTECTIVE_STOP,4,-10.509999999999991,-4.203999999999997,-0.42408437352027484,3119,3136,False,
fast,short,2024-01-11 20:00:00,2024-01-12 12:00:00,2014.36,2038.14,0.003,10.048214570485364,2039.4805364262133,25.12053642621341,EXIT_PROTECTIVE_STOP,4,-23.7800000000002,-7.13400000000006,-0.9466358359762432,3138,3141,False,
medium,short,2024-01-11 20:00:00,2024-01-12 12:00:00,2014.36,2038.14,0.003,10.048214570485364,2039.4805364262133,25.12053642621341,EXIT_PROTECTIVE_STOP,4,-23.7800000000002,-7.13400000000006,-0.9466358359762432,3138,3141,False,
fast,long,2024-01-12 16:00:00,2024-01-16 12:00:00,2056.15,2041.34,0.003,10.126913056176328,2030.8327173595592,25.31728264044082,EXIT_CHANNEL,3,-14.810000000000173,-4.443000000000052,-0.5849758921734858,3143,3153,False,
fast,short,2024-01-17 20:00:00,2024-01-19 12:00:00,2007.05,2029.8,0.004,9.862535168292538,2031.7063379207314,24.656337920731346,EXIT_CHANNEL,3,-22.75,-9.1,-0.9226836553400546,3162,3171,False,
medium,short,2024-01-17 20:00:00,2024-01-19 16:00:00,2007.05,2035.28,0.004,9.862535168292538,2031.7063379207314,24.656337920731346,EXIT_PROTECTIVE_STOP,4,-28.230000000000018,-11.292000000000007,-1.1449388830879015,3162,3172,False,
slow,short,2024-01-17 20:00:00,2024-01-19 16:00:00,2007.05,2035.28,0.004,9.862535168292538,2031.7063379207314,24.656337920731346,EXIT_PROTECTIVE_STOP,4,-28.230000000000018,-11.292000000000007,-1.1449388830879015,3162,3172,False,
medium,long,2024-01-31 20:00:00,2024-02-02 20:00:00,2049.62,2035.27,0.004,8.2313280386755,2029.0416799033112,20.57832009668875,EXIT_PROTECTIVE_STOP,4,-14.349999999999909,-5.739999999999964,-0.6973358336625818,3222,3233,False,
fast,long,2024-01-29 16:00:00,2024-02-05 12:00:00,2036.87,2022.69,0.004,8.02256567136976,2016.8135858215755,20.0564141784244,EXIT_CHANNEL,3,-14.179999999999836,-5.671999999999935,-0.7070057425945017,3209,3237,False,
fast,short,2024-02-05 12:00:00,2024-02-15 16:00:00,2022.69,2003.84,0.004,9.440739452554798,2046.291848631387,23.601848631386993,EXIT_CHANNEL,3,18.850000000000136,7.540000000000055,0.798666252563471,3238,3286,False,
slow,short,2024-02-13 20:00:00,2024-02-16 20:00:00,1993.68,2013.36,0.004,8.250657333938165,2014.3066433348454,20.62664333484541,EXIT_PROTECTIVE_STOP,4,-19.679999999999836,-7.871999999999934,-0.954105798045852,3276,3293,False,
medium,short,2024-02-13 16:00:00,2024-02-19 04:00:00,2004.4,2019.79,0.005,7.851744562040166,2024.0293614051004,19.629361405100415,EXIT_CHANNEL,3,-15.389999999999873,-7.694999999999936,-0.7840295811152062,3275,3295,False,
fast,long,2024-02-19 04:00:00,2024-02-23 12:00:00,2019.79,2016.76,0.005,7.380804003482671,2001.3379899912934,18.45201000870668,EXIT_CHANNEL,3,-3.0299999999999727,-1.5149999999999864,-0.16420975268115784,3296,3321,False,
fast,long,2024-02-23 20:00:00,2024-02-28 12:00:00,2037.9,2024.89,0.005,6.855219557077708,2020.7619511073058,17.138048892694272,EXIT_CHANNEL,3,-13.009999999999991,-6.5049999999999955,-0.759129588289714,3324,3339,False,
fast,long,2024-02-29 16:00:00,2024-03-12 16:00:00,2047.65,2160.43,0.006,6.562903627219281,2031.2427409319519,16.407259068048205,EXIT_CHANNEL,3,112.77999999999975,67.66799999999985,6.873786750867461,3347,3394,False,
medium,long,2024-02-23 20:00:00,2024-03-18 08:00:00,2037.9,2147.08,0.005,6.855219557077708,2020.7619511073058,17.138048892694272,EXIT_CHANNEL,3,109.17999999999984,54.58999999999992,6.370620172903221,3324,3416,False,
slow,long,2024-03-01 20:00:00,2024-03-18 08:00:00,2084.8,2147.08,0.004,8.230978824001479,2064.2225529399966,20.5774470600037,EXIT_CHANNEL,3,62.279999999999745,24.9119999999999,3.0266145172621113,3354,3416,False,
fast,short,2024-03-18 08:00:00,2024-03-21 00:00:00,2147.08,2186.69,0.004,9.191206978801816,2170.0580174470047,22.97801744700454,EXIT_PROTECTIVE_STOP,4,-39.61000000000013,-15.844000000000053,-1.723821478130341,3417,3432,False,
medium,long,2024-03-21 04:00:00,2024-03-21 20:00:00,2204.84,2180.87,0.003,10.567832768104427,2178.420418079739,26.419581920261066,EXIT_PROTECTIVE_STOP,4,-23.970000000000255,-7.191000000000076,-0.9072815789570751,3434,3437,False,
slow,long,2024-03-21 04:00:00,2024-03-21 20:00:00,2204.84,2180.87,0.003,10.567832768104427,2178.420418079739,26.419581920261066,EXIT_PROTECTIVE_STOP,4,-23.970000000000255,-7.191000000000076,-0.9072815789570751,3434,3437,False,
fast,long,2024-03-21 00:00:00,2024-03-22 12:00:00,2186.69,2166.67,0.004,9.194560808530984,2163.7035979786724,22.986402021327457,EXIT_PROTECTIVE_STOP,4,-20.019999999999982,-8.007999999999992,-0.8709497024120973,3433,3441,False,
fast,long,2024-03-28 16:00:00,2024-04-22 12:00:00,2206.95,2359.6,0.003,11.186598807612404,2178.9835029809688,27.96649701903101,EXIT_CHANNEL,3,152.6500000000001,45.79500000000003,5.458316781544818,3467,3561,False,
medium,long,2024-04-01 00:00:00,2024-04-22 16:00:00,2241.17,2336.85,0.003,12.004430423870216,2211.1589239403247,30.011076059675542,EXIT_CHANNEL,3,95.67999999999984,28.70399999999995,3.1881562597004147,3469,3562,False,
slow,long,2024-04-01 00:00:00,2024-04-23 08:00:00,2241.17,2305.51,0.003,12.004430423870216,2211.1589239403247,30.011076059675542,EXIT_CHANNEL,3,64.34000000000015,19.302000000000046,2.143875143699054,3469,3566,False,
fast,short,2024-04-22 16:00:00,2024-04-26 12:00:00,2336.85,2347.02,0.002,19.123572129720408,2384.658930324301,47.808930324301016,EXIT_CHANNEL,3,-10.170000000000073,-2.0340000000000145,-0.2127217641351561,3563,3585,False,
medium,short,2024-04-23 08:00:00,2024-04-26 12:00:00,2305.51,2347.02,0.002,18.931063646983066,2352.837659117458,47.327659117457664,EXIT_CHANNEL,3,-41.50999999999976,-8.301999999999952,-0.8770769730440365,3567,3585,False,
fast,long,2024-04-26 12:00:00,2024-04-30 12:00:00,2347.02,2312.79,0.002,16.10293869939782,2306.7626532515055,40.257346748494555,EXIT_CHANNEL,3,-34.23000000000002,-6.846000000000004,-0.8502795828510499,3586,3597,False,
medium,short,2024-05-01 00:00:00,2024-05-02 00:00:00,2286.24,2320.51,0.002,14.911705225030515,2323.519263062576,37.279263062576284,EXIT_PROTECTIVE_STOP,4,-34.27000000000044,-6.854000000000088,-0.9192778286007276,3601,3606,False,
fast,short,2024-04-30 20:00:00,2024-05-09 16:00:00,2294.71,2326.7,0.002,15.036005500032113,2332.3000137500803,37.59001375008028,EXIT_CHANNEL,3,-31.98999999999978,-6.397999999999956,-0.851023897269297,3600,3640,False,
fast,long,2024-05-10 00:00:00,2024-05-13 20:00:00,2346.03,2336.74,0.002,13.468895285499448,2312.3577617862516,33.67223821374862,EXIT_CHANNEL,3,-9.290000000000418,-1.8580000000000836,-0.27589493579334573,3643,3653,False,
fast,long,2024-05-15 20:00:00,2024-05-22 20:00:00,2383.68,2391.94,0.003,12.971064120019308,2351.2523396999513,32.427660300048274,EXIT_CHANNEL,3,8.260000000000218,2.4780000000000655,0.2547208131444476,3666,3695,False,
medium,long,2024-05-10 04:00:00,2024-05-23 00:00:00,2347.64,2379.31,0.003,12.982950521224476,2315.1826236969387,32.45737630306119,EXIT_CHANNEL,3,31.670000000000073,9.501000000000023,0.9757412214804665,3644,3696,False,
slow,long,2024-05-17 20:00:00,2024-05-23 00:00:00,2407.86,2379.31,0.003,11.98171701946402,2377.9057074513403,29.95429254866005,EXIT_PROTECTIVE_STOP,4,-28.550000000000182,-8.565000000000055,-0.9531188210711828,3678,3696,False,
fast,short,2024-05-23 00:00:00,2024-05-27 20:00:00,2379.31,2354.98,0.002,14.638663509964099,2415.9066587749103,36.596658774910246,EXIT_CHANNEL,3,24.329999999999927,4.8659999999999854,0.6648147895042257,3697,3713,False,
medium,short,2024-05-24 00:00:00,2024-06-06 08:00:00,2328.77,2369.45,0.002,15.071020260606453,2366.447550651516,37.67755065151613,EXIT_PROTECTIVE_STOP,4,-40.679999999999836,-8.135999999999967,-1.079688018370772,3703,3758,False,
fast,long,2024-06-06 08:00:00,2024-06-07 16:00:00,2369.45,2319.25,0.003,12.100787465188304,2339.198031337029,30.25196866297076,EXIT_PROTECTIVE_STOP,4,-50.19999999999982,-15.059999999999945,-1.6593961391162617,3759,3766,False,
medium,long,2024-06-06 08:00:00,2024-06-07 16:00:00,2369.45,2319.25,0.003,12.100787465188304,2339.198031337029,30.25196866297076,EXIT_PROTECTIVE_STOP,4,-50.19999999999982,-15.059999999999945,-1.6593961391162617,3759,3766,False,
fast,short,2024-06-07 20:00:00,2024-06-11 16:00:00,2311.66,2318.02,0.002,15.393829156572975,2350.1445728914323,38.484572891432435,EXIT_CHANNEL,3,-6.360000000000127,-1.2720000000000256,-0.16526102596856446,3768,3778,False,
medium,short,2024-06-07 20:00:00,2024-06-20 08:00:00,2311.66,2340.46,0.002,15.393829156572975,2350.1445728914323,38.484572891432435,EXIT_CHANNEL,3,-28.800000000000182,-5.760000000000036,-0.7483518157066967,3768,3818,False,
slow,short,2024-06-07 20:00:00,2024-06-20 20:00:00,2311.66,2356.37,0.002,15.393829156572975,2350.1445728914323,38.484572891432435,EXIT_PROTECTIVE_STOP,4,-44.710000000000036,-8.942000000000007,-1.1617642250085496,3768,3821,False,
fast,long,2024-06-20 08:00:00,2024-06-21 20:00:00,2340.46,2324.67,0.003,10.08467890517133,2315.2483027370718,25.211697262928325,EXIT_CHANNEL,3,-15.789999999999964,-4.736999999999989,-0.6262965890526468,3819,3827,False,
medium,long,2024-06-20 20:00:00,2024-06-21 20:00:00,2356.37,2324.67,0.003,11.261817826321279,2328.215455434197,28.154544565803196,EXIT_PROTECTIVE_STOP,4,-31.699999999999818,-9.509999999999946,-1.1259283532685154,3822,3827,False,
fast,short,2024-06-26 20:00:00,2024-06-27 20:00:00,2299.76,2325.42,0.003,10.606232720054129,2326.2755818001356,26.515581800135323,EXIT_PROTECTIVE_STOP,4,-25.659999999999854,-7.697999999999956,-0.9677328671652567,3846,3851,False,
fast,long,2024-07-03 12:00:00,2024-07-19 00:00:00,2344.7,2445.65,0.004,9.940486157960898,2319.8487846050975,24.851215394902244,EXIT_CHANNEL,3,100.95000000000027,40.38000000000011,4.062175567505976,3874,3942,False,
medium,long,2024-07-05 12:00:00,2024-07-19 16:00:00,2366.47,2403.75,0.004,8.601764565414959,2344.965588586462,21.504411413537397,EXIT_CHANNEL,3,37.2800000000002,14.91200000000008,1.7335977852679938,3886,3946,False,
fast,short,2024-07-19 16:00:00,2024-07-24 08:00:00,2403.75,2417.85,0.002,13.531422832150364,2437.578557080376,33.82855708037591,EXIT_CHANNEL,3,-14.099999999999909,-2.819999999999982,-0.41680760921899856,3947,3962,False,
slow,long,2024-07-05 16:00:00,2024-07-25 08:00:00,2372.12,2377.6,0.004,9.530176337144216,2348.2945591571392,23.825440842860537,EXIT_CHANNEL,3,5.480000000000018,2.1920000000000073,0.23000623728824474,3887,3968,False,
fast,short,2024-07-25 08:00:00,2024-07-29 04:00:00,2377.6,2400.06,0.003,13.228994969315695,2410.672487423289,33.07248742328924,EXIT_CHANNEL,3,-22.460000000000036,-6.73800000000001,-0.6791143258303571,3969,3979,False,
medium,short,2024-07-25 08:00:00,2024-07-31 00:00:00,2377.6,2410.56,0.003,13.228994969315695,2410.672487423289,33.07248742328924,EXIT_PROTECTIVE_STOP,4,-32.960000000000036,-9.88800000000001,-0.9965987613254034,3969,3990,False,
medium,long,2024-08-02 16:00:00,2024-08-02 20:00:00,2472.9,2430.42,0.002,14.37940370630864,2436.9514907342286,35.9485092657716,EXIT_PROTECTIVE_STOP,4,-42.48000000000002,-8.496000000000004,-1.1816901692902015,4007,4007,False,
fast,long,2024-07-31 00:00:00,2024-08-05 16:00:00,2410.56,2374.5,0.003,12.568606660060238,2379.138483349849,31.421516650150597,EXIT_PROTECTIVE_STOP,4,-36.059999999999945,-10.817999999999984,-1.1476212431594106,3991,4012,False,
fast,short,2024-08-05 16:00:00,2024-08-08 16:00:00,2374.5,2408.02,0.001,21.681077228874297,2428.702693072186,54.202693072185745,EXIT_CHANNEL,3,-33.51999999999998,-3.351999999999998,-0.6184194566745773,4013,4030,False,
fast,long,2024-08-09 16:00:00,2024-08-14 20:00:00,2429.62,2444.19,0.002,15.94903191548067,2389.747420211298,39.87257978870168,EXIT_CHANNEL,3,14.570000000000164,2.914000000000033,0.36541402831749376,4037,4055,False,
fast,long,2024-08-16 16:00:00,2024-08-22 20:00:00,2491.68,2484.33,0.002,14.822680078246602,2454.6232998043834,37.05670019561651,EXIT_CHANNEL,3,-7.349999999999909,-1.469999999999982,-0.1983446977523744,4067,4091,False,
medium,long,2024-08-16 16:00:00,2024-08-22 20:00:00,2491.68,2484.33,0.002,14.822680078246602,2454.6232998043834,37.05670019561651,EXIT_CHANNEL,3,-7.349999999999909,-1.469999999999982,-0.1983446977523744,4067,4091,False,
fast,short,2024-08-22 20:00:00,2024-08-26 12:00:00,2484.33,2524.25,0.002,14.109631942119883,2519.6040798552995,35.2740798552997,EXIT_PROTECTIVE_STOP,4,-39.92000000000007,-7.984000000000015,-1.131709180331811,4092,4101,False,
fast,long,2024-08-26 12:00:00,2024-08-28 16:00:00,2524.25,2500.64,0.003,12.426105350328928,2493.1847366241777,31.06526337582232,EXIT_CHANNEL,3,-23.610000000000127,-7.0830000000000375,-0.7600128707865865,4102,4114,False,
slow,long,2024-08-16 16:00:00,2024-09-04 12:00:00,2491.68,2473.27,0.002,14.822680078246602,2454.6232998043834,37.05670019561651,EXIT_CHANNEL,3,-18.409999999999854,-3.6819999999999706,-0.4968062429416638,4067,4143,False,
fast,short,2024-09-04 12:00:00,2024-09-05 12:00:00,2473.27,2514.74,0.003,11.512933895070027,2502.052334737675,28.78233473767507,EXIT_PROTECTIVE_STOP,4,-41.4699999999998,-12.44099999999994,-1.4408143181559563,4144,4149,False,
fast,long,2024-09-05 12:00:00,2024-09-06 20:00:00,2514.74,2488.96,0.003,11.705871903723923,2485.47532024069,29.264679759309807,EXIT_PROTECTIVE_STOP,4,-25.779999999999745,-7.7339999999999245,-0.880925409470729,4150,4157,False,
fast,long,2024-09-12 20:00:00,2024-09-17 20:00:00,2550.75,2563.09,0.003,12.10726343952369,2520.4818414011906,30.268158598809226,EXIT_CHANNEL,3,12.340000000000146,3.7020000000000435,0.40768915491560864,4182,4199,False,
medium,long,2024-09-12 20:00:00,2024-09-19 00:00:00,2550.75,2558.54,0.003,12.10726343952369,2520.4818414011906,30.268158598809226,EXIT_CHANNEL,3,7.789999999999964,2.336999999999989,0.25736616829761255,4182,4206,False,
fast,short,2024-09-19 00:00:00,2024-09-19 16:00:00,2558.54,2576.78,0.003,12.800095799994565,2590.5402394999865,32.000239499986414,EXIT_PROTECTIVE_STOP,4,-18.240000000000236,-5.4720000000000715,-0.5699957339384282,4207,4210,False,
fast,long,2024-09-20 12:00:00,2024-09-27 20:00:00,2609.74,2651.79,0.003,13.27677480864415,2576.548062978389,33.19193702161038,EXIT_CHANNEL,3,42.05000000000018,12.615000000000054,1.2668739390720871,4216,4247,False,
medium,long,2024-09-20 12:00:00,2024-09-30 16:00:00,2609.74,2639.01,0.003,13.27677480864415,2576.548062978389,33.19193702161038,EXIT_CHANNEL,3,29.270000000000437,8.781000000000132,0.8818406705503065,4216,4252,False,
fast,short,2024-09-30 16:00:00,2024-10-01 20:00:00,2639.01,2666.44,0.003,13.22437139611269,2672.070928490282,33.060928490281725,EXIT_PROTECTIVE_STOP,4,-27.429999999999836,-8.228999999999951,-0.8296802676931139,4253,4259,False,
slow,long,2024-09-12 20:00:00,2024-10-08 20:00:00,2550.75,2609.01,0.003,12.10726343952369,2520.4818414011906,30.268158598809226,EXIT_CHANNEL,3,58.26000000000022,17.478000000000065,1.9247949890910183,4182,4289,False,
fast,short,2024-10-08 20:00:00,2024-10-10 16:00:00,2609.01,2625.07,0.002,15.121258968256209,2646.8131474206407,37.80314742064052,EXIT_CHANNEL,3,-16.059999999999945,-3.211999999999989,-0.42483235116108836,4290,4300,False,
medium,short,2024-10-08 20:00:00,2024-10-11 12:00:00,2609.01,2639.21,0.002,15.121258968256209,2646.8131474206407,37.80314742064052,EXIT_PROTECTIVE_STOP,4,-30.199999999999818,-6.039999999999964,-0.7988752805146223,4290,4305,False,
fast,long,2024-10-11 20:00:00,2024-10-31 16:00:00,2660.46,2755.39,0.002,13.39280522315226,2626.9779869421195,33.48201305788065,EXIT_CHANNEL,3,94.92999999999984,18.985999999999965,2.83525365801314,4308,4390,False,
medium,long,2024-10-16 12:00:00,2024-11-06 12:00:00,2679.56,2724.62,0.003,12.378567635208015,2648.61358091198,30.946419088020036,EXIT_CHANNEL,3,45.059999999999945,13.517999999999983,1.4560650740183232,4324,4413,False,
slow,long,2024-10-17 20:00:00,2024-11-06 12:00:00,2692.25,2724.62,0.003,12.072850382266703,2662.067874044333,30.182125955666756,EXIT_CHANNEL,3,32.36999999999989,9.710999999999967,1.072489063479054,4332,4413,False,
medium,short,2024-11-06 16:00:00,2024-11-08 00:00:00,2664.16,2705.55,0.002,16.09774150100364,2704.404353752509,40.2443537525091,EXIT_PROTECTIVE_STOP,4,-41.39000000000033,-8.278000000000066,-1.0284672541777318,4415,4422,False,
fast,short,2024-11-06 12:00:00,2024-11-18 04:00:00,2724.62,2587.03,0.002,13.36288579053015,2758.0272144763253,33.40721447632538,EXIT_CHANNEL,3,137.5899999999997,27.517999999999937,4.118571456997868,4414,4459,False,
medium,short,2024-11-11 16:00:00,2024-11-19 08:00:00,2635.59,2622.58,0.002,16.668956652346978,2677.2623916308676,41.672391630867445,EXIT_CHANNEL,3,13.010000000000218,2.602000000000044,0.3121971043860965,4433,4466,False,
slow,short,2024-11-11 16:00:00,2024-11-20 20:00:00,2635.59,2651.89,0.002,16.668956652346978,2677.2623916308676,41.672391630867445,EXIT_CHANNEL,3,-16.299999999999727,-3.2599999999999456,-0.39114625684036913,4433,4475,False,
fast,long,2024-11-19 08:00:00,2024-11-25 20:00:00,2622.58,2627.84,0.002,15.08916872786979,2584.8570781803255,37.722921819674475,EXIT_CHANNEL,3,5.260000000000218,1.0520000000000438,0.13943776744400677,4467,4493,False,
medium,long,2024-11-22 08:00:00,2024-11-25 20:00:00,2686.66,2627.84,0.002,13.475000826921619,2652.9724979326957,33.687502067304045,EXIT_PROTECTIVE_STOP,4,-58.81999999999971,-11.763999999999943,-1.746048130326897,4485,4493,False,
fast,long,2024-11-29 08:00:00,2024-12-02 04:00:00,2662.37,2635.87,0.002,15.283100938756894,2624.1622476531074,38.207752346892235,EXIT_PROTECTIVE_STOP,4,-26.5,-5.3,-0.693576522361318,4515,4519,False,
fast,short,2024-12-06 04:00:00,2024-12-09 12:00:00,2617.57,2655.67,0.002,13.697015772336902,2651.812539430842,34.24253943084226,EXIT_PROTECTIVE_STOP,4,-38.09999999999991,-7.619999999999982,-1.1126511243988884,4544,4551,False,
fast,long,2024-12-09 16:00:00,2024-12-13 12:00:00,2665.49,2668.93,0.002,14.511844591562193,2629.2103885210945,36.27961147890548,EXIT_CHANNEL,3,3.4400000000000546,0.6880000000000109,0.09481909700163735,4553,4575,False,
medium,long,2024-12-10 16:00:00,2024-12-13 20:00:00,2680.46,2656.3,0.002,13.692616666017637,2646.228458334956,34.23154166504409,EXIT_CHANNEL,3,-24.159999999999854,-4.831999999999971,-0.7057818264922348,4559,4577,False,
medium,short,2024-12-19 00:00:00,2024-12-19 12:00:00,2585.25,2620.51,0.002,13.730946450061392,2619.5773661251533,34.32736612515348,EXIT_PROTECTIVE_STOP,4,-35.26000000000022,-7.052000000000044,-1.0271688154414895,4597,4599,False,
slow,short,2024-12-19 00:00:00,2024-12-19 12:00:00,2585.25,2620.51,0.002,13.730946450061392,2619.5773661251533,34.32736612515348,EXIT_PROTECTIVE_STOP,4,-35.26000000000022,-7.052000000000044,-1.0271688154414895,4597,4599,False,
fast,short,2024-12-13 20:00:00,2025-01-02 04:00:00,2656.3,2632.89,0.002,14.294592897763298,2692.0364822444085,35.73648224440824,EXIT_CHANNEL,3,23.41000000000031,4.682000000000062,0.6550728703484328,4578,4643,False,
medium,long,2025-01-02 20:00:00,2025-01-06 12:00:00,2656.53,2632.73,0.003,11.369069620739436,2628.107325948152,28.422674051848592,EXIT_PROTECTIVE_STOP,4,-23.800000000000182,-7.140000000000055,-0.8373596360632453,4648,4657,False,
fast,long,2025-01-02 16:00:00,2025-01-06 16:00:00,2642.96,2624.36,0.003,10.909546969199413,2615.6861325770014,27.27386742299853,EXIT_CHANNEL,3,-18.59999999999991,-5.579999999999973,-0.6819714898340954,4647,4658,False,
fast,long,2025-01-09 16:00:00,2025-01-13 20:00:00,2672.56,2660.88,0.003,11.402487429701413,2644.0537814257464,28.50621857425353,EXIT_CHANNEL,3,-11.679999999999836,-3.5039999999999507,-0.4097351589996251,4677,4689,False,
fast,long,2025-01-16 12:00:00,2025-01-27 20:00:00,2705.28,2733.72,0.003,11.25653839932842,2677.1386540016792,28.14134599832105,EXIT_CHANNEL,3,28.4399999999996,8.53199999999988,1.0106126409766032,4706,4749,False,
medium,long,2025-01-09 16:00:00,2025-01-27 20:00:00,2672.56,2733.72,0.003,11.402487429701413,2644.0537814257464,28.50621857425353,EXIT_CHANNEL,3,61.159999999999854,18.347999999999956,2.1454967743508013,4677,4749,False,
fast,short,2025-01-27 20:00:00,2025-01-29 04:00:00,2733.72,2763.72,0.003,12.78724900087187,2765.6881225021793,31.968122502179675,EXIT_PROTECTIVE_STOP,4,-30.0,-9.0,-0.9384348423325304,4750,4757,False,
fast,long,2025-01-30 12:00:00,2025-02-14 20:00:00,2774.31,2887.04,0.003,10.698352220346518,2747.5641194491336,26.745880550866296,EXIT_CHANNEL,3,112.73000000000002,33.819,4.214854687083716,4766,4833,False,
fast,long,2025-02-19 12:00:00,2025-02-25 20:00:00,2945.49,2907.6,0.002,14.343572273332066,2909.6310693166697,35.858930683330165,EXIT_PROTECTIVE_STOP,4,-37.88999999999987,-7.577999999999975,-1.056640543316979,4850,4875,False,
medium,long,2025-01-30 20:00:00,2025-02-25 20:00:00,2795.56,2907.6,0.003,11.155337878862737,2767.671655302843,27.888344697156842,EXIT_CHANNEL,3,112.03999999999996,33.611999999999995,4.017448909810061,4768,4875,False,
slow,long,2025-01-16 12:00:00,2025-02-27 12:00:00,2705.28,2887.36,0.003,11.25653839932842,2677.1386540016792,28.14134599832105,EXIT_CHANNEL,3,182.07999999999993,54.62399999999998,6.470195136041576,4706,4885,False,
fast,short,2025-02-25 20:00:00,2025-03-03 20:00:00,2907.6,2890.88,0.002,17.545281231733128,2951.4632030793327,43.86320307933282,EXIT_CHANNEL,3,16.7199999999998,3.3439999999999603,0.3811851124907433,4876,4899,False,
medium,short,2025-02-28 08:00:00,2025-03-04 12:00:00,2864.27,2918.15,0.002,16.966654910031924,2906.6866372750796,42.41663727507981,EXIT_PROTECTIVE_STOP,4,-53.88000000000011,-10.776000000000021,-1.270256282943371,4891,4903,False,
fast,long,2025-03-04 16:00:00,2025-03-06 12:00:00,2922.71,2894.28,0.002,17.339790150478272,2879.3605246238044,43.349475376195684,EXIT_CHANNEL,3,-28.429999999999836,-5.685999999999967,-0.6558326197324982,4905,4915,False,
fast,short,2025-03-10 20:00:00,2025-03-12 20:00:00,2886.22,2936.19,0.002,16.981591597390196,2928.6739789934754,42.45397899347549,EXIT_PROTECTIVE_STOP,4,-49.970000000000255,-9.994000000000051,-1.1770392595633936,4930,4941,False,
fast,long,2025-03-12 20:00:00,2025-03-21 16:00:00,2936.19,3006.43,0.002,15.429155218994005,2897.617111952515,38.57288804748501,EXIT_CHANNEL,3,70.23999999999978,14.047999999999957,1.8209681347564926,4942,4982,False,
fast,long,2025-03-27 12:00:00,2025-04-03 16:00:00,3039.95,3076.39,0.003,12.936570706628832,3007.6085732334277,32.34142676657208,EXIT_CHANNEL,3,36.440000000000055,10.932000000000016,1.1267282752554455,5006,5036,False,
medium,long,2025-03-12 20:00:00,2025-04-03 16:00:00,2936.19,3076.39,0.002,15.429155218994005,2897.617111952515,38.57288804748501,EXIT_CHANNEL,3,140.19999999999982,28.039999999999964,3.6346772849211377,4942,5036,False,
fast,short,2025-04-03 16:00:00,2025-04-03 20:00:00,3076.39,3107.41,0.001,22.798927428877576,3133.3873185721936,56.99731857219394,EXIT_PROTECTIVE_STOP,4,-31.019999999999982,-3.101999999999998,-0.5442361285945309,5037,5037,False,
slow,long,2025-03-13 20:00:00,2025-04-07 04:00:00,2979.4,2978.97,0.002,15.473165954426868,2940.717085113933,38.68291488606717,EXIT_CHANNEL,3,-0.43000000000029104,-0.08600000000005821,-0.011116018564442998,4948,5045,False,
fast,short,2025-04-04 20:00:00,2025-04-09 12:00:00,3031.05,3044.05,0.001,29.459933522059018,3104.6998338051476,73.64983380514755,EXIT_CHANNEL,3,-13.0,-1.3,-0.17651092104828892,5044,5059,False,
medium,short,2025-04-07 04:00:00,2025-04-09 16:00:00,2978.97,3047.45,0.001,31.158915003658265,3056.8672875091456,77.89728750914566,EXIT_PROTECTIVE_STOP,4,-68.48000000000002,-6.848000000000002,-0.8791063487539282,5046,5060,False,
