campaign_id,start,end,close_reason,direction,bars,days,sleeves,n_sleeves,trades,max_gross_exposure_lots,max_net_exposure_lots,gross_pnl,spread_slip,commission,swap,lot_nights,net_pnl,risk_cash,gross_R,net_R,mae_usd,mfe_usd,mae_R,mfe_R
51,2024-01-11 16:00:00,2024-01-12 08:00:00,flat,short,5,0.6666666666666666,"fast,medium",2,2,0.04,0.04,-100.48214570485379,0.1999999999998181,0.157,1.8863999999999999,0.08,-98.95274570485361,100.48214570485364,-1.0000000000000016,-0.9847793855388765,-94.49380000000019,0.0,-0.9404038830695055,0.0
52,2024-01-12 12:00:00,2024-01-16 08:00:00,flat,long,12,3.8333333333333335,fast,1,1,0.02,0.02,-29.620000000000346,0.3000000000001819,0.0785,-3.2488,0.12000000000000001,-33.24730000000053,50.63456528088164,-0.5849758921734858,-0.6566127272066042,-34.410499999999956,0.0,-0.6795851768276662,0.0
53,2024-01-17 16:00:00,2024-01-19 12:00:00,flat,short,12,1.8333333333333333,"fast,medium,slow",3,3,0.06,0.06,-144.1253516829256,0.5999999999994543,0.314,2.8295999999999997,0.12,-142.20975168292506,147.93802752438808,-0.9742278851133531,-0.961279219837383,-156.54439999999886,6.844499999999243,-1.0581755253847223,0.04626599471776048
54,2024-01-29 12:00:00,2024-02-05 04:00:00,reversal,long,29,6.666666666666667,"fast,medium",2,2,0.06,0.06,-104.27496029006556,1.0499999999997272,0.35324999999999995,-17.291999999999998,0.27,-122.9702102900653,121.90420282533944,-0.8553844565922595,-1.008744632588699,-101.67021029006355,64.82250000000204,-0.8340172687543306,0.5317495090212575
55,2024-02-05 08:00:00,2024-02-16 20:00:00,reversal,short,58,11.5,"fast,medium",2,2,0.05,0.05,-8.469999999999345,0.6999999999993634,0.3925,8.5674,0.31999999999999995,-0.9950999999987094,106.09178147807523,-0.0798365328774288,-0.009379614387984948,-28.694649999999456,120.3690000000006,-0.2704700552693561,1.13457421793672
56,2024-02-19 00:00:00,2024-02-23 08:00:00,flat,long,27,4.333333333333333,fast,1,1,0.03,0.03,-9.089999999999918,0.8999999999991815,0.2355,-8.724599999999999,0.15,-18.950099999999097,55.35603002612004,-0.16420975268115784,-0.34233126889802956,-19.62749999999869,28.102499999999054,-0.35456841812422873,0.5076682700464383
57,2024-02-29 12:00:00,2024-03-18 04:00:00,flat,long,71,17.666666666666668,"fast,medium",2,2,0.06,0.06,636.6299999999987,1.0499999999997272,0.35324999999999995,-56.592,0.9,578.634749999999,98.44355440828923,6.466954630260615,5.877832769021557,-24.319499999999607,791.3444999999992,-0.2470400438726117,8.038560825607144
58,2024-03-20 20:00:00,2024-03-22 08:00:00,flat,long,10,1.5,"fast,medium,slow",3,3,0.06,0.06,-151.6511317236991,1.1800000000012005,0.3925,-1.048,0.02,-154.27163172370032,151.65113172369917,-0.9999999999999997,-1.0172797919159322,-148.3388276810456,38.68449999999939,-0.9781583954896662,0.2550887656445626
59,2024-03-28 12:00:00,2024-04-23 04:00:00,flat,long,101,25.666666666666668,"fast,medium,slow",3,3,0.06,0.06,625.3400000000001,1.3800000000019281,0.3925,-90.12800000000001,1.36,533.4394999999981,175.97729827676417,3.553526540772954,3.031297248131652,0.0,948.8524999999936,0.0,5.39190287208358
60,2024-04-26 08:00:00,2024-04-30 08:00:00,flat,long,13,4.0,fast,1,1,0.01,0.01,-34.23000000000002,0.15000000000009095,0.03925,-2.096,0.04,-36.51525000000011,40.257346748494555,-0.8502795828510499,-0.9070456189804813,-36.52524999999878,0.0,-0.9072940208451432,0.0
