campaign_id,start,end,close_reason,direction,bars,days,sleeves,n_sleeves,trades,max_gross_exposure_lots,max_net_exposure_lots,gross_pnl,spread_slip,commission,swap,lot_nights,net_pnl,risk_cash,gross_R,net_R,mae_usd,mfe_usd,mae_R,mfe_R
68,2024-09-04 08:00:00,2024-09-05 04:00:00,reversal,short,6,0.8333333333333334,fast,1,1,0.03,0.03,-124.4099999999994,0.2500000000009095,0.19625,-2.4366,0.05,-127.29285000000031,86.3470042130252,-1.4408143181559565,-1.474201116299974,-70.64625000001979,0.0,-0.8181667753721906,0.0
69,2024-09-05 08:00:00,2024-09-06 16:00:00,flat,long,9,1.3333333333333333,fast,1,1,0.03,0.03,-77.33999999999924,0.9000000000005457,0.2355,-0.8645999999999999,0.06,-79.34009999999978,87.79403927792941,-0.8809254094707291,-0.9037071383494839,-80.1075000000128,19.792499999995925,-0.9124480506747918,0.22544241229565537
70,2024-09-12 16:00:00,2024-10-08 12:00:00,reversal,long,108,25.833333333333332,"fast,medium,slow",3,7,0.09,0.09,312.1200000000026,4.050000000005184,1.5307499999999998,-103.75199999999998,1.6199999999999999,202.78724999999744,666.7485534897497,0.46812250040344633,0.3041435169804459,0.0,710.9242499999964,0.0,1.0662554065982324
71,2024-10-08 16:00:00,2024-10-11 08:00:00,flat,short,17,2.6666666666666665,"fast,medium",2,2,0.04,0.04,-92.51999999999953,0.6500000000014552,0.35325,2.6723999999999997,0.13,-90.85085000000099,151.21258968256208,-0.6118538158378554,-0.600815383102178,-101.94885000000068,7.734850000008009,-0.674208742896475,0.05115215615475962
72,2024-10-16 08:00:00,2024-11-06 04:00:00,reversal,long,90,20.833333333333332,"fast,medium,slow",3,3,0.09,0.09,459.7799999999993,1.5000000000013642,0.471,-113.18400000000001,1.6800000000000002,344.6249999999979,276.2248923951205,1.6645132739967403,1.2476247054050285,-36.71549999999115,858.1807499999995,-0.1329188679616614,3.1068190218440983
73,2024-11-06 08:00:00,2024-11-20 12:00:00,reversal,short,62,14.166666666666666,"fast,medium,slow",3,5,0.06,0.06,196.34000000000015,2.0400000000036016,0.8635,7.5455999999999985,0.6600000000000001,200.98209999999656,389.43854662048767,0.5041617007453957,0.5160816815492482,-47.789300000004005,655.8871999999974,-0.12271332772452857,1.6841866468836404
74,2024-11-20 16:00:00,2024-11-25 16:00:00,flat,long,19,5.0,"fast,medium",2,1,0.04,0.04,-117.63999999999942,0.6000000000003638,0.157,-8.384,0.16,-126.78099999999978,67.37500413460809,-1.746048130326897,-1.8817215913887713,-174.88099999999395,184.68700000000536,-2.595636204349618,2.7411797946760847
75,2024-11-29 04:00:00,2024-12-02 00:00:00,flat,long,6,2.8333333333333335,fast,1,1,0.02,0.02,-53.0,0.3000000000001819,0.0785,-3.144,0.06,-56.52250000000018,76.41550469378447,-0.693576522361318,-0.7396731883993909,-56.5225000000064,3.2214999999996508,-0.7396731883994724,0.0421576748450329
76,2024-12-06 00:00:00,2024-12-09 08:00:00,flat,short,9,3.3333333333333335,fast,1,1,0.02,0.02,-76.19999999999982,0.1000000000003638,0.0785,1.4147999999999998,0.06,-74.96370000000019,68.48507886168451,-1.1126511243988884,-1.0945990169829574,-74.76369999999588,0.0,-1.0916786728243673,0.0
77,2024-12-09 12:00:00,2024-12-13 16:00:00,flat,long,26,4.166666666666667,"fast,medium",2,2,0.04,0.04,-41.4399999999996,1.0000000000009095,0.314,-11.0564,0.16,-53.81040000000051,141.02230628789914,-0.29385422129885763,-0.3815736773595645,-53.9034999999858,172.28699999999662,-0.38223385660663495,1.2217003432653424
78,2024-12-17 08:00:00,2025-01-02 00:00:00,flat,short,57,15.666666666666666,"fast,medium,slow",3,3,0.07,0.07,-120.61000000000104,0.9500000000016373,0.4317500000000001,15.5628,0.48,-106.42895000000267,232.41429786098934,-0.5189439768122174,-0.45792772208730254,-114.62555000001157,164.42444999999134,-0.49319491552353173,0.7074627142704284
79,2025-01-02 12:00:00,2025-01-06 12:00:00,flat,long,13,4.0,"fast,medium",2,2,0.06,0.06,-127.20000000000027,1.0500000000010914,0.35324999999999995,-11.868599999999999,0.27,-140.47185000000135,167.08962442454137,-0.7612680945215993,-0.8406976225112005,-141.53925000000163,53.77049999998417,-0.8470858109081546,0.32180633707909995
80,2025-01-09 12:00:00,2025-02-27 04:00:00,reversal,long,209,48.666666666666664,"fast,medium,slow",3,9,0.09,0.09,1321.9699999999984,4.550000000006094,1.7662499999999999,-222.17600000000002,3.5,1093.4777499999925,759.1366982113819,1.741412321541983,1.4404227230436344,-83.85150000001886,1568.8447499999893,-0.11045639105260377,2.0666169264328516
81,2025-02-27 08:00:00,2025-03-04 08:00:00,flat,short,19,5.0,"fast,medium",2,1,0.04,0.04,-107.76000000000022,0.5500000000010914,0.27475,3.2487999999999997,0.17,-105.3359500000013,84.83327455015962,-1.270256282943371,-1.2416819998822397,-111.9119500000088,122.86534999999276,-1.3191987530062663,1.4483155418849925
82,2025-03-04 12:00:00,2025-03-06 08:00:00,flat,long,12,1.8333333333333333,fast,1,1,0.02,0.02,-56.85999999999968,0.6000000000003638,0.157,-3.7203999999999997,0.06,-61.33740000000004,86.69895075239137,-0.6558326197324982,-0.7074756899328243,-61.37050000000454,0.0,-0.7078574707931145,0.0
83,2025-03-10 16:00:00,2025-03-12 12:00:00,reversal,short,12,1.8333333333333333,fast,1,1,0.04,0.02,-99.94000000000051,0.1000000000003638,0.0785,1.8863999999999999,0.04,-98.23210000000088,84.90795798695098,-1.1770392595633936,-1.1569245372159065,-62.926900000005844,0.0,-0.741118989219794,0.0
84,2025-03-12 16:00:00,2025-04-04 20:00:00,reversal,long,104,23.166666666666668,"fast,medium,slow",3,5,0.07,0.07,498.3199999999988,2.2000000000025466,0.7850000000000001,-82.94919999999999,1.2900000000000003,412.38579999999627,385.6789808339845,1.2920590044146083,1.0692462397309324,-12.575500000006286,1162.8337500000052,-0.032606132625670387,3.015030135906076
85,2025-04-07 00:00:00,2025-04-09 12:00:00,flat,short,16,2.5,"fast,medium",2,2,0.02,0.02,-133.5600000000004,0.35000000000081855,0.19625,0.8383999999999998,0.06,-133.2678500000012,155.7945750182913,-0.8572827390447939,-0.8554075132869978,-132.2198500000086,16.38300000000163,-0.8486807065296408,0.10515770525435919
86,2025-04-10 04:00:00,2025-04-30 20:00:00,reversal,long,83,20.666666666666668,"fast,medium,slow",3,3,0.03,0.03,302.0900000000006,0.6000000000008185,0.157,-36.156,0.53,265.1769999999998,263.07762493002303,1.1482922581513901,1.0079800593856478,-20.48924999999872,954.5922500000015,-0.07788290625418536,3.628557351671078
