sleeve,direction,entry_time,exit_time,entry_price,exit_price,lots,atr_at_entry,stop_price,stop_dist,reason,reason_code,points,gross,r_multiple,entry_bar,exit_bar,ambiguous,event_window
medium,long,2023-12-22 04:00:00,2024-01-03 16:00:00,2048.62,2040.98,0.03,8.665729587017339,2026.9556760324565,21.664323967543346,EXIT_CHANNEL,3,-7.639999999999873,-22.919999999999618,-0.35265351512679677,3063,3100,False,
fast,short,2024-01-03 16:00:00,2024-01-05 17:26:00,2040.98,2063.9334373628494,0.02,9.181374945139844,2063.9334373628494,22.95343736284961,EXIT_PROTECTIVE_STOP,4,-22.9534373628494,-45.9068747256988,-0.9999999999999909,3101,3113,False,
fast,short,2024-01-08 16:00:00,2024-01-11 15:30:00,2018.96,2043.7428042159577,0.02,9.913121686383027,2043.7428042159577,24.78280421595757,EXIT_PROTECTIVE_STOP,4,-24.78280421595764,-49.56560843191528,-1.0000000000000029,3119,3136,True,
medium,short,2024-01-08 16:00:00,2024-01-11 15:30:00,2018.96,2043.7428042159577,0.02,9.913121686383027,2043.7428042159577,24.78280421595757,EXIT_PROTECTIVE_STOP,4,-24.78280421595764,-49.56560843191528,-1.0000000000000029,3119,3136,True,
fast,short,2024-01-11 20:00:00,2024-01-12 10:07:00,2014.36,2039.4805364262133,0.02,10.048214570485364,2039.4805364262133,25.12053642621341,EXIT_PROTECTIVE_STOP,4,-25.120536426213448,-50.241072852426896,-1.0000000000000016,3138,3141,True,
medium,short,2024-01-11 20:00:00,2024-01-12 10:07:00,2014.36,2039.4805364262133,0.02,10.048214570485364,2039.4805364262133,25.12053642621341,EXIT_PROTECTIVE_STOP,4,-25.120536426213448,-50.241072852426896,-1.0000000000000016,3138,3141,True,
fast,long,2024-01-12 16:00:00,2024-01-16 12:00:00,2056.15,2041.34,0.02,10.126913056176328,2030.8327173595592,25.31728264044082,EXIT_CHANNEL,3,-14.810000000000173,-29.620000000000346,-0.5849758921734858,3143,3153,False,
fast,short,2024-01-17 20:00:00,2024-01-19 12:00:00,2007.05,2029.8,0.02,9.862535168292538,2031.7063379207314,24.656337920731346,EXIT_CHANNEL,3,-22.75,-45.5,-0.9226836553400546,3162,3171,False,
medium,short,2024-01-17 20:00:00,2024-01-19 13:40:00,2007.05,2031.7063379207314,0.02,9.862535168292538,2031.7063379207314,24.656337920731346,EXIT_PROTECTIVE_STOP,4,-24.656337920731403,-49.312675841462806,-1.0000000000000022,3162,3172,True,
slow,short,2024-01-17 20:00:00,2024-01-19 13:40:00,2007.05,2031.7063379207314,0.02,9.862535168292538,2031.7063379207314,24.656337920731346,EXIT_PROTECTIVE_STOP,4,-24.656337920731403,-49.312675841462806,-1.0000000000000022,3162,3172,True,
medium,long,2024-01-31 20:00:00,2024-02-02 16:03:00,2049.62,2029.0416799033112,0.03,8.2313280386755,2029.0416799033112,20.57832009668875,EXIT_PROTECTIVE_STOP,4,-20.578320096688685,-61.734960290066056,-0.9999999999999969,3222,3233,False,
fast,long,2024-01-29 16:00:00,2024-02-05 12:00:00,2036.87,2022.69,0.03,8.02256567136976,2016.8135858215755,20.0564141784244,EXIT_CHANNEL,3,-14.179999999999836,-42.53999999999951,-0.7070057425945017,3209,3237,False,
fast,short,2024-02-05 12:00:00,2024-02-15 16:00:00,2022.69,2003.84,0.02,9.440739452554798,2046.291848631387,23.601848631386993,EXIT_CHANNEL,3,18.850000000000136,37.70000000000027,0.798666252563471,3238,3286,False,
medium,short,2024-02-13 16:00:00,2024-02-19 04:00:00,2004.4,2019.79,0.03,7.851744562040166,2024.0293614051004,19.629361405100415,EXIT_CHANNEL,3,-15.389999999999873,-46.16999999999962,-0.7840295811152062,3275,3295,False,
fast,long,2024-02-19 04:00:00,2024-02-23 12:00:00,2019.79,2016.76,0.03,7.380804003482671,2001.3379899912934,18.45201000870668,EXIT_CHANNEL,3,-3.0299999999999727,-9.089999999999918,-0.16420975268115784,3296,3321,False,
fast,long,2024-02-29 16:00:00,2024-03-12 16:00:00,2047.65,2160.43,0.03,6.562903627219281,2031.2427409319519,16.407259068048205,EXIT_CHANNEL,3,112.77999999999975,338.33999999999924,6.873786750867461,3347,3394,False,
medium,long,2024-02-29 16:00:00,2024-03-18 08:00:00,2047.65,2147.08,0.03,6.562903627219281,2031.2427409319519,16.407259068048205,EXIT_CHANNEL,3,99.42999999999984,298.2899999999995,6.060122509653768,3347,3416,False,
medium,long,2024-03-21 04:00:00,2024-03-21 16:26:00,2204.84,2178.420418079739,0.02,10.567832768104427,2178.420418079739,26.419581920261066,EXIT_PROTECTIVE_STOP,4,-26.419581920260953,-52.839163840521906,-0.9999999999999957,3434,3437,True,
slow,long,2024-03-21 04:00:00,2024-03-21 16:26:00,2204.84,2178.420418079739,0.02,10.567832768104427,2178.420418079739,26.419581920261066,EXIT_PROTECTIVE_STOP,4,-26.419581920260953,-52.839163840521906,-0.9999999999999957,3434,3437,True,
fast,long,2024-03-21 00:00:00,2024-03-22 09:22:00,2186.69,2163.7035979786724,0.02,9.194560808530984,2163.7035979786724,22.986402021327457,EXIT_PROTECTIVE_STOP,4,-22.98640202132765,-45.9728040426553,-1.0000000000000084,3433,3441,False,
fast,long,2024-03-28 16:00:00,2024-04-22 12:00:00,2206.95,2359.6,0.02,11.186598807612404,2178.9835029809688,27.96649701903101,EXIT_CHANNEL,3,152.6500000000001,305.3000000000002,5.458316781544818,3467,3561,False,
medium,long,2024-04-01 00:00:00,2024-04-22 16:00:00,2241.17,2336.85,0.02,12.004430423870216,2211.1589239403247,30.011076059675542,EXIT_CHANNEL,3,95.67999999999984,191.35999999999967,3.1881562597004147,3469,3562,False,
slow,long,2024-04-01 00:00:00,2024-04-23 08:00:00,2241.17,2305.51,0.02,12.004430423870216,2211.1589239403247,30.011076059675542,EXIT_CHANNEL,3,64.34000000000015,128.6800000000003,2.143875143699054,3469,3566,False,
fast,long,2024-04-26 12:00:00,2024-04-30 12:00:00,2347.02,2312.79,0.01,16.10293869939782,2306.7626532515055,40.257346748494555,EXIT_CHANNEL,3,-34.23000000000002,-34.23000000000002,-0.8502795828510499,3586,3597,False,
medium,short,2024-05-01 00:00:00,2024-05-01 21:43:00,2286.24,2323.519263062576,0.01,14.911705225030515,2323.519263062576,37.279263062576284,EXIT_PROTECTIVE_STOP,4,-37.27926306257632,-37.27926306257632,-1.0000000000000009,3601,3606,False,
fast,short,2024-04-30 20:00:00,2024-05-09 16:00:00,2294.71,2326.7,0.01,15.036005500032113,2332.3000137500803,37.59001375008028,EXIT_CHANNEL,3,-31.98999999999978,-31.989999999999778,-0.851023897269297,3600,3640,False,
fast,long,2024-05-10 00:00:00,2024-05-13 20:00:00,2346.03,2336.74,0.02,13.468895285499448,2312.3577617862516,33.67223821374862,EXIT_CHANNEL,3,-9.290000000000418,-18.580000000000837,-0.27589493579334573,3643,3653,False,
medium,long,2024-05-10 04:00:00,2024-05-23 00:00:00,2347.64,2379.31,0.02,12.982950521224476,2315.1826236969387,32.45737630306119,EXIT_CHANNEL,3,31.670000000000073,63.34000000000015,0.9757412214804665,3644,3696,False,
fast,short,2024-05-23 00:00:00,2024-05-27 20:00:00,2379.31,2354.98,0.01,14.638663509964099,2415.9066587749103,36.596658774910246,EXIT_CHANNEL,3,24.329999999999927,24.329999999999927,0.6648147895042257,3697,3713,False,
medium,short,2024-05-24 00:00:00,2024-06-06 04:26:00,2328.77,2366.447550651516,0.01,15.071020260606453,2366.447550651516,37.67755065151613,EXIT_PROTECTIVE_STOP,4,-37.67755065151596,-37.67755065151596,-0.9999999999999954,3703,3758,False,
fast,long,2024-06-06 08:00:00,2024-06-07 12:27:00,2369.45,2339.198031337029,0.02,12.100787465188304,2339.198031337029,30.25196866297076,EXIT_PROTECTIVE_STOP,4,-30.25196866297074,-60.50393732594148,-0.9999999999999993,3759,3766,True,
medium,long,2024-06-06 08:00:00,2024-06-07 12:27:00,2369.45,2339.198031337029,0.02,12.100787465188304,2339.198031337029,30.25196866297076,EXIT_PROTECTIVE_STOP,4,-30.25196866297074,-60.50393732594148,-0.9999999999999993,3759,3766,True,
medium,long,2024-06-20 20:00:00,2024-06-21 18:15:00,2356.37,2328.215455434197,0.02,11.261817826321279,2328.215455434197,28.154544565803196,EXIT_PROTECTIVE_STOP,4,-28.154544565803008,-56.309089131606015,-0.9999999999999933,3822,3827,False,
fast,long,2024-06-20 08:00:00,2024-06-21 20:00:00,2340.46,2324.67,0.02,10.08467890517133,2315.2483027370718,25.211697262928325,EXIT_CHANNEL,3,-15.789999999999964,-31.57999999999993,-0.6262965890526468,3819,3827,False,
fast,short,2024-06-26 20:00:00,2024-06-27 17:01:00,2299.76,2326.2755818001356,0.02,10.606232720054129,2326.2755818001356,26.515581800135323,EXIT_PROTECTIVE_STOP,4,-26.51558180013535,-53.0311636002707,-1.000000000000001,3846,3851,False,
fast,long,2024-07-03 12:00:00,2024-07-19 00:00:00,2344.7,2445.65,0.02,9.940486157960898,2319.8487846050975,24.851215394902244,EXIT_CHANNEL,3,100.95000000000027,201.90000000000055,4.062175567505976,3874,3942,False,
medium,long,2024-07-05 12:00:00,2024-07-19 16:00:00,2366.47,2403.75,0.03,8.601764565414959,2344.965588586462,21.504411413537397,EXIT_CHANNEL,3,37.2800000000002,111.8400000000006,1.7335977852679938,3886,3946,False,
fast,short,2024-07-25 08:00:00,2024-07-29 04:00:00,2377.6,2400.06,0.02,13.228994969315695,2410.672487423289,33.07248742328924,EXIT_CHANNEL,3,-22.460000000000036,-44.92000000000007,-0.6791143258303571,3969,3979,False,
medium,short,2024-07-25 08:00:00,2024-07-30 20:02:00,2377.6,2410.672487423289,0.02,13.228994969315695,2410.672487423289,33.07248742328924,EXIT_PROTECTIVE_STOP,4,-33.0724874232892,-66.1449748465784,-0.9999999999999989,3969,3990,False,
fast,long,2024-07-31 00:00:00,2024-08-05 15:20:00,2410.56,2379.138483349849,0.02,12.568606660060238,2379.138483349849,31.421516650150597,EXIT_PROTECTIVE_STOP,4,-31.421516650150807,-62.84303330030161,-1.0000000000000067,3991,4012,False,
fast,short,2024-08-05 16:00:00,2024-08-08 16:00:00,2374.5,2408.02,0.01,21.681077228874297,2428.702693072186,54.202693072185745,EXIT_CHANNEL,3,-33.51999999999998,-33.51999999999998,-0.6184194566745773,4013,4030,False,
fast,long,2024-08-09 16:00:00,2024-08-14 20:00:00,2429.62,2444.19,0.01,15.94903191548067,2389.747420211298,39.87257978870168,EXIT_CHANNEL,3,14.570000000000164,14.570000000000164,0.36541402831749376,4037,4055,False,
fast,long,2024-08-16 16:00:00,2024-08-22 20:00:00,2491.68,2484.33,0.01,14.822680078246602,2454.6232998043834,37.05670019561651,EXIT_CHANNEL,3,-7.349999999999909,-7.349999999999909,-0.1983446977523744,4067,4091,False,
medium,long,2024-08-16 16:00:00,2024-08-22 20:00:00,2491.68,2484.33,0.01,14.822680078246602,2454.6232998043834,37.05670019561651,EXIT_CHANNEL,3,-7.349999999999909,-7.349999999999909,-0.1983446977523744,4067,4091,False,
fast,short,2024-08-22 20:00:00,2024-08-26 10:33:00,2484.33,2519.6040798552995,0.01,14.109631942119883,2519.6040798552995,35.2740798552997,EXIT_PROTECTIVE_STOP,4,-35.27407985529953,-35.27407985529953,-0.9999999999999951,4092,4101,False,
fast,long,2024-08-26 12:00:00,2024-08-28 16:00:00,2524.25,2500.64,0.02,12.426105350328928,2493.1847366241777,31.06526337582232,EXIT_CHANNEL,3,-23.610000000000127,-47.220000000000255,-0.7600128707865865,4102,4114,False,
slow,long,2024-08-16 16:00:00,2024-09-04 12:00:00,2491.68,2473.27,0.01,14.822680078246602,2454.6232998043834,37.05670019561651,EXIT_CHANNEL,3,-18.409999999999854,-18.409999999999854,-0.4968062429416638,4067,4143,False,
fast,short,2024-09-04 12:00:00,2024-09-05 08:51:00,2473.27,2502.052334737675,0.02,11.512933895070027,2502.052334737675,28.78233473767507,EXIT_PROTECTIVE_STOP,4,-28.782334737675228,-57.56466947535046,-1.0000000000000056,4144,4149,False,
